iter	Logloss
543	0.01093061712
544	0.01087010985
545	0.01083568083
546	0.01079545754
547	0.01075700393
548	0.01074226235
549	0.0106610546
550	0.0106209902
551	0.01058939997
552	0.01057273103
553	0.01053350008
554	0.01052218614
555	0.01051114635
556	0.01045342889
557	0.0104145068
558	0.0104097492
559	0.01040567256
560	0.01038781317
561	0.01035498527
562	0.01035040234
563	0.01031103307
564	0.01029730194
565	0.01028850028
566	0.01027784741
567	0.01027777623
568	0.01026256404
569	0.01023035525
570	0.01023035135
571	0.01023010732
572	0.0102301069
573	0.01019686188
574	0.0101856119
575	0.0101855533
576	0.01016258507
577	0.01016073507
578	0.01015870088
579	0.01015870071
580	0.01015673827
581	0.01014876758
582	0.01013747991
583	0.01012939485
584	0.01010922243
585	0.01010908239
586	0.01010878099
587	0.01009525663
588	0.01005951845
589	0.01002792622
590	0.01001540913
591	0.009992457204
592	0.009992251038
593	0.009990941571
594	0.0099902514
595	0.009957337749
596	0.009957145529
597	0.009942283134
598	0.009920684244
599	0.009887325045
600	0.009887184423
601	0.009876264166
602	0.009826614978
603	0.009826431629
604	0.009807945957
605	0.009760438429
606	0.009760174375
607	0.009753241165
608	0.009743475976
609	0.009740554532
610	0.009740548664
611	0.009712445923
612	0.009691403748
613	0.009664763619
614	0.009625354581
615	0.009625339706
616	0.009613802599
617	0.009539972993
618	0.009507007815
619	0.009472387712
620	0.009467499768
621	0.009450988448
622	0.009405044281
623	0.009370934077
624	0.009370933978
625	0.009359547507
626	0.009359544372
627	0.009357862026
628	0.009356676341
629	0.009315983171
630	0.009315976941
631	0.009305436987
632	0.00926583593
633	0.009265830007
634	0.009246242666
635	0.009246239216
636	0.00924623247
637	0.009244589883
638	0.009244589707
639	0.009216312668
640	0.009216312309
641	0.009199928967
642	0.009199780596
643	0.009199777345
644	0.009199716449
645	0.009199643782
646	0.009199639776
647	0.009199639268
648	0.009199570735
649	0.009199561406
650	0.009199462491
651	0.009199458804
652	0.00919936194
653	0.009199360142
654	0.009199357912
655	0.009199357688
656	0.009199356794
657	0.009179253993
658	0.0091792504
659	0.009178918255
660	0.00917891737
661	0.009178607096
662	0.009178606233
663	0.009178606125
664	0.009178524653
665	0.009178524627
666	0.009168789686
667	0.009168659151
668	0.00916865546
669	0.009151622716
670	0.009151472209
671	0.009151472012
672	0.009145738442
673	0.009145699403
674	0.009125179779
675	0.009125175127
676	0.009125115503
677	0.009125027818
678	0.009125025588
679	0.009124988938
680	0.009124985295
681	0.00912476549
682	0.009124681205
683	0.009124579945
684	0.009124494226
685	0.0091083031
686	0.009103322583
687	0.009043387701
688	0.009036518646
689	0.009024812371
690	0.00902479303
691	0.009004569311
692	0.008991754667
693	0.008946433858
694	0.008925473091
695	0.008925466471
696	0.008925302838
697	0.008925107427
698	0.008908457558
699	0.008901698741
700	0.008889719198
701	0.008840073556
702	0.008838030446
703	0.008837540908
704	0.00883341083
705	0.008817308198
706	0.008817305404
707	0.008810411935
708	0.008789361662
709	0.00874578286
710	0.008745720429
711	0.008745627953
712	0.00873911947
713	0.008732523028
714	0.008722485542
715	0.008672524144
716	0.008656087278
717	0.008655979061
718	0.008655977367
719	0.008626032534
720	0.008623873449
721	0.008623689127
722	0.00862050826
723	0.008620388309
724	0.008617332948
725	0.008617251741
726	0.008617180244
727	0.008617001898
728	0.008613793202
729	0.008609326534
730	0.008591657847
731	0.008591553962
732	0.008573775719
733	0.008556035571
734	0.00852518877
735	0.008525105272
736	0.008515177902
737	0.008505502003
738	0.00850544631
739	0.008465488052
740	0.008446860115
741	0.008381991653
742	0.008323933112
743	0.008314480328
744	0.008272539028
745	0.008268847967
746	0.008268845167
747	0.00826884443
748	0.008268765336
749	0.00826592433
750	0.008265889697
751	0.008250801205
752	0.008246297247
753	0.008225006635
754	0.008218733204
755	0.008209359593
756	0.00819586787
757	0.008189901657
758	0.008174987611
759	0.008174986333
760	0.008161184498
761	0.008118465391
762	0.008118463894
763	0.008106829172
764	0.008106828987
765	0.008106825418
766	0.008106811639
767	0.008106809278
768	0.008106808984
769	0.008106562543
770	0.008106540141
771	0.008106540071
772	0.008106537549
773	0.008106536436
774	0.008106531693
775	0.008106479393
776	0.008106474119
777	0.008100102811
778	0.008100102551
779	0.008100085034
780	0.008100023592
781	0.008099963516
782	0.008052513798
783	0.008032058149
784	0.00802165351
785	0.008016386961
786	0.008016279861
787	0.007997421796
788	0.007973324154
789	0.007956768299
790	0.007956661235
791	0.007956523315
792	0.007956522203
793	0.007955069277
794	0.00795504843
795	0.007936587904
796	0.007936547472
797	0.007918689295
798	0.007916323831
799	0.00791632322
800	0.00790249416
801	0.007902493688
802	0.007902489019
803	0.00790248896
804	0.007896172127
805	0.007884371587
806	0.007867022011
807	0.00784178186
808	0.007830106594
809	0.00781072256
810	0.007799511754
811	0.007796481825
812	0.007796390331
813	0.007796297206
814	0.007794104001
815	0.007789288351
816	0.007778361524
817	0.00777829557
818	0.00775976798
819	0.007756916654
820	0.007728950498
821	0.00772011989
822	0.007710081336
823	0.007704201787
824	0.007692954818
825	0.0076742672
826	0.007659890675
827	0.007652362644
828	0.007651393674
829	0.007647441121
830	0.007626668
831	0.007586105381
832	0.007566824337
833	0.007563308105
834	0.00755836192
835	0.007527259601
836	0.007507264816
837	0.007481355325
838	0.007441267272
839	0.007432906341
840	0.007382304881
841	0.007372508771
842	0.00736023802
843	0.007358061718
844	0.007355159236
845	0.007342655072
846	0.007342567819
847	0.007338211524
848	0.007335805741
849	0.007323103036
850	0.007322925246
851	0.007322925169
852	0.00731181794
853	0.007311739499
854	0.007310854506
855	0.007310751697
856	0.007303992937
857	0.007296682856
858	0.007280130199
859	0.007278671692
860	0.007278670592
861	0.007262051275
862	0.007260001747
863	0.007244120062
864	0.007217886792
865	0.007217807789
866	0.00719662707
867	0.007193750426
868	0.00714967057
869	0.007133173806
870	0.007119166474
871	0.007116103824
872	0.007116100221
873	0.007110496349
874	0.007110427037
875	0.007092120105
876	0.007092115951
877	0.007092112329
878	0.007062007837
879	0.00704732691
880	0.007047253457
881	0.007047251952
882	0.007046891666
883	0.007028459079
884	0.007011234285
885	0.007011232715
886	0.007000241067
887	0.007000215608
888	0.00697953092
889	0.006979529827
890	0.006949261982
891	0.006903480288
892	0.00688623047
893	0.006846366188
894	0.006846360582
895	0.006842403699
896	0.006826026373
897	0.006826026041
898	0.006821921852
899	0.006820966004
900	0.006804853565
901	0.006804852387
902	0.006793893991
903	0.006793889161
904	0.006785224198
905	0.006783803958
906	0.006783801554
907	0.006781384922
908	0.006780942903
909	0.006751128859
910	0.006751126899
911	0.00673880599
912	0.006733883529
913	0.006733658115
914	0.006733658098
915	0.006723624766
916	0.006723564612
917	0.006723563564
918	0.006723563038
919	0.006710016959
920	0.006710014999
921	0.006680522054
922	0.006680456676
923	0.006676047371
924	0.00667480716
925	0.00665746864
926	0.006657394008
927	0.006628091827
928	0.006626544193
929	0.006617211331
930	0.006592536615
931	0.006592533566
932	0.006590226253
933	0.006581773926
934	0.006581364456
935	0.006575236003
936	0.006573623168
937	0.006561220542
938	0.006561204523
939	0.006549231209
940	0.006549230338
941	0.006547139223
942	0.006537755027
943	0.006534166729
944	0.006529345786
945	0.006526757331
946	0.006526690587
947	0.006522748451
948	0.006518824918
949	0.006518766613
950	0.006496629529
951	0.006484517281
952	0.006464756328
953	0.006464755889
954	0.006445524975
955	0.006445499341
956	0.006433727499
957	0.006432294053
958	0.006423284245
959	0.006423218714
960	0.006408925037
961	0.006392569631
962	0.006387876383
963	0.00638771521
964	0.006352137623
965	0.006351848136
966	0.006339051455
967	0.006332645704
968	0.006314355989
969	0.006314341807
970	0.00630208067
971	0.006293874705
972	0.006293830789
973	0.006293639843
974	0.006284071293
975	0.006284060284
976	0.006282818524
977	0.006282629833
978	0.006255659483
979	0.006255581474
980	0.006251044286
981	0.006241025918
982	0.006212835852
983	0.006179042105
984	0.006179042082
985	0.00617529986
986	0.006175255782
987	0.006175153583
988	0.006175153191
989	0.006167040841
990	0.006164118198
991	0.006144827882
992	0.00614126592
993	0.006139113689
994	0.006133764194
995	0.006133414055
996	0.006125519879
997	0.006125518462
998	0.006118493853
999	0.006111319288
